P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980820::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980821::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980822::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980823::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980824::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980825::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980826::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980827::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980828::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980829::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980830::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980831::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980901::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980902::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980903::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980904::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980905::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980906::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980907::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980908::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980909::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980910::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980911::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980912::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980913::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980914::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980915::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980916::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980917::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980918::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980919::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980920::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980921::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980922::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980923::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980924::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980925::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980926::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980927::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980928::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980929::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980930::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma981001::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma981002::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma981003::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma981004::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma981005::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma981006::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma981007::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma981008::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma981009::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma981010::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma981011::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma981012::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma981013::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma981014::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma981015::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma981016::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma981017::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma981018::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma981019::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma981020::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma981021::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma981022::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma981023::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma981024::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma981025::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma981026::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma981027::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma981028::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma981029::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma981030::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma981031::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma981101::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma981102::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma981103::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma981104::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma981105::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma981106::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma981107::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma981108::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma981109::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma981110::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma981111::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma981112::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma981113::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma981114::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma981115::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma981116::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma981117::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma981118::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma981119::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma981120::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma981121::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma981122::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma981123::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma981124::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma981125::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma981126::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma981127::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma981128::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma981129::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma981130::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma981201::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma981202::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma981203::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma981204::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma981205::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma981206::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma981207::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma981208::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma981209::1.0
